,name,stateTxPowerChargeRf,kbFree,bootCount,gsResponseCount,crcErrorCount,stateErrorCount,batteryVoltage,systemVoltage,systemCurrent,batteryTemp,rssi,snr,alsXp,alsXm,alsYp,alsYm,alsZp,alsZm,imuMagX,imuMagY,imuMagZ,imuGyroX,imuGyroY,imuGyroZ,imuTemp1,imuTemp2,imuTemp3,lat,lon,alt,gpsTime
5396,b'KN6HCC',Idle,20,1,1,90000,20,6,0,1,8.146666666666667,8.213333333333333,1.9215686274509804,-137,0.0,3928,1064,504,5528,56,2016,27.5625,-24.4375,-29.0625,-0.48828125,0.7626953125,-1.083984375,0,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5397,b'KN6HCC',Idle,20,1,1,89000,20,6,0,1,8.146666666666667,8.2,1.9215686274509804,-137,0.0,5528,128,280,5344,1056,1064,23.0625,-24.4375,-28.3125,-0.48828125,0.77734375,-1.0986328125,1,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5398,b'KN6HCC',Idle,20,1,1,85000,20,6,0,1,8.146666666666667,8.213333333333333,1.9215686274509804,-137,0.0,5528,480,1176,1240,264,2184,22.0625,-31.4375,-28.3125,-0.5498046875,0.8388671875,-1.0224609375,2,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5399,b'KN6HCC',Idle,20,1,1,86000,20,6,0,1,8.16,8.2,1.9215686274509804,-137,0.0,1656,880,3352,888,1976,2864,19.0625,-34.4375,-27.6875,-0.6259765625,0.884765625,-0.9462890625,2,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5400,b'KN6HCC',Idle,20,1,1,138000,20,6,0,1,8.16,8.213333333333333,1.9215686274509804,-137,0.0,96,2216,5528,1176,512,2880,22.0625,-27.9375,-29.0625,-0.8857421875,0.7626953125,-0.6875,4,4.063186813186813,-54.33516483516483,507425.02999999997,2023-05-03 14:07:05+00:00
5401,b'KN6HCC',Idle,20,1,1,127000,20,6,0,1,8.146666666666667,8.186666666666667,2.196078431372549,-137,0.0,152,144,5240,344,5528,864,13.0625,-29.9375,-30.1875,-0.595703125,0.3349609375,-0.8544921875,8,31.365384615384617,-60.13186813186813,505420.08499999996,2023-05-03 14:14:18+00:00
5402,b'KN6HCC',Idle,20,1,1,139000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,760,1112,152,824,5528,1176,6.0625,-26.9375,-30.0625,-0.65625,0.7470703125,-0.83984375,9,31.365384615384617,-60.13186813186813,505420.08499999996,2023-05-03 14:14:18+00:00
5403,b'KN6HCC',Idle,20,1,1,140000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,1656,1248,424,232,5528,520,6.0625,-23.4375,-30.4375,-0.6875,0.8232421875,-0.8544921875,10,37.07967032967033,-61.598901098901095,505548.25499999995,2023-05-03 14:15:49+00:00
5404,b'KN6HCC',Idle,20,1,1,137000,20,6,0,1,8.173333333333334,8.2,2.196078431372549,-137,0.0,1472,296,1944,904,5528,2072,3.5625,-18.9375,-30.5625,-0.5654296875,0.8232421875,-0.931640625,10,37.07967032967033,-61.598901098901095,505548.25499999995,2023-05-03 14:15:49+00:00
5405,b'KN6HCC',Idle,20,1,1,135000,20,6,0,1,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,2328,280,4832,168,5528,320,1.5625,-24.4375,-30.6875,-0.5498046875,0.7626953125,-0.9921875,11,37.07967032967033,-61.598901098901095,505548.25499999995,2023-05-03 14:15:49+00:00
5406,b'KN6HCC',Idle,20,0,1,136000,20,6,0,1,8.120000000000001,8.173333333333334,53.529411764705884,-137,0.0,0,0,0,0,0,0,36.5625,-25.4375,-34.5625,-0.8095703125,0.6708984375,-0.732421875,12,26.376373626373628,120.07142857142856,487686.85,2023-05-03 14:46:17+00:00
5407,b'KN6HCC',Idle,20,1,1,134000,20,6,0,1,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,3768,264,2000,344,5528,1144,2.0625,-32.4375,-31.4375,-0.65625,0.6552734375,-0.8701171875,12,50.68956043956044,-65.98901098901099,506106.70999999996,2023-05-03 14:19:27+00:00
5408,b'KN6HCC',Idle,20,1,1,132000,20,6,0,1,8.173333333333334,8.2,2.196078431372549,-137,0.0,5096,424,568,1816,3808,520,-1.4375,-30.9375,-30.8125,-0.7783203125,0.5947265625,-0.748046875,13,54.532967032967036,-67.61538461538461,506253.18999999994,2023-05-03 14:20:29+00:00
5409,b'KN6HCC',Idle,20,1,1,130000,20,6,0,1,8.173333333333334,8.2,2.196078431372549,-137,0.0,3456,400,5528,1720,56,2040,-2.4375,-18.9375,-29.8125,-0.7177734375,0.6708984375,-0.732421875,14,54.532967032967036,-67.61538461538461,506253.18999999994,2023-05-03 14:20:29+00:00
5410,b'KN6HCC',Idle,20,0,1,140000,20,6,0,1,8.133333333333333,8.186666666666667,52.431372549019606,-137,0.0,0,0,0,0,0,0,34.0625,-35.9375,-35.3125,-0.6416015625,0.77734375,-0.8544921875,15,37.175824175824175,122.73626373626371,489819.96499999997,2023-05-03 14:43:26+00:00
5411,b'KN6HCC',Idle,20,0,1,138000,20,6,0,1,8.133333333333333,8.173333333333334,53.254901960784316,-137,0.0,0,0,0,0,0,0,36.5625,-34.4375,-35.4375,-0.7939453125,0.701171875,-0.732421875,14,35.78846153846154,122.36263736263737,489490.38499999995,2023-05-03 14:43:48+00:00
5412,b'KN6HCC',Idle,20,0,1,137000,20,6,0,1,8.120000000000001,8.186666666666667,52.431372549019606,-137,0.0,0,0,0,0,0,0,37.0625,-27.9375,-35.0625,-0.8701171875,0.6552734375,-0.671875,13,30.043956043956044,120.9230769230769,488281.925,2023-05-03 14:45:19+00:00
5413,b'KN6HCC',Idle,20,0,1,133000,20,6,0,1,8.120000000000001,8.173333333333334,54.07843137254902,-137,0.0,0,0,0,0,0,0,44.5625,-26.4375,-35.1875,-0.671875,0.5947265625,-0.8544921875,10,26.376373626373628,120.07142857142856,487686.85,2023-05-03 14:46:17+00:00
5414,b'KN6HCC',Idle,20,0,1,124000,20,6,0,1,8.106666666666666,8.173333333333334,50.78431372549019,-137,0.0,0,0,0,0,0,0,39.0625,-26.9375,-36.5625,-0.595703125,0.9609375,-0.916015625,4,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5415,b'KN6HCC',Idle,20,0,1,113000,20,6,0,1,8.106666666666666,8.173333333333334,50.509803921568626,-137,0.0,0,0,0,0,0,0,31.5625,-23.4375,-39.0625,-0.900390625,0.6103515625,-0.7939453125,0,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5416,b'KN6HCC',Idle,20,1,1,140000,20,6,0,1,8.133333333333333,8.186666666666667,1.6470588235294117,-137,0.0,32,1048,504,5528,1296,1288,29.0625,-26.9375,-31.3125,-0.5654296875,0.7470703125,-1.0537109375,-4,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5417,b'KN6HCC',Idle,20,1,1,139000,20,6,0,1,8.146666666666667,8.2,1.9215686274509804,-137,0.0,2648,112,536,5528,1168,2496,23.5625,-30.4375,-30.1875,-0.580078125,0.77734375,-0.9619140625,-3,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5418,b'KN6HCC',Idle,20,1,1,119000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,248,4440,2864,760,3352,976,4.5625,-23.4375,-30.4375,-0.65625,0.5947265625,-0.8701171875,9,36.434065934065934,-108.70879120879121,505246.13999999996,2023-05-03 17:24:48+00:00
5419,b'KN6HCC',Idle,20,1,1,137000,20,6,0,1,8.146666666666667,8.2,1.6470588235294117,-137,0.0,3152,224,168,3888,696,5528,24.0625,-31.4375,-30.1875,-0.7021484375,0.8544921875,-0.900390625,-3,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5420,b'KN6HCC',Idle,20,1,1,135000,20,6,0,1,8.146666666666667,8.2,1.6470588235294117,-137,0.0,1336,312,200,920,560,5528,29.5625,-31.9375,-30.6875,-0.7939453125,0.8388671875,-0.82421875,-3,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5421,b'KN6HCC',Idle,20,1,1,127000,20,6,0,1,8.146666666666667,8.2,1.9215686274509804,-137,0.0,80,576,1216,5528,1344,184,29.5625,-21.9375,-29.4375,-0.595703125,0.5947265625,-1.0380859375,1,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5422,b'KN6HCC',Idle,20,1,1,123000,20,6,0,1,8.16,8.2,1.9215686274509804,-137,0.0,5528,384,552,1552,2400,624,18.0625,-26.4375,-28.4375,-0.51953125,0.6865234375,-1.083984375,3,180.0412087912088,180.08241758241758,599972.9249999999,2023-03-01 00:00:00+00:00
5423,b'KN6HCC',Idle,20,1,1,121000,20,6,0,1,8.146666666666667,8.2,1.9215686274509804,-137,0.0,5528,1160,2144,736,2184,104,20.5625,-30.9375,-28.9375,-0.595703125,0.7470703125,-1.0224609375,4,2.8241758241758244,-77.73626373626374,507525.735,2023-05-03 15:41:21+00:00
5424,b'KN6HCC',Idle,20,1,1,118000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,96,2576,3456,376,5528,808,5.5625,-23.9375,-31.6875,-0.6875,0.6552734375,-0.8857421875,10,41.00824175824176,-109.99450549450549,505410.93,2023-05-03 17:26:01+00:00
5425,b'KN6HCC',Idle,20,1,1,120000,20,6,0,1,8.146666666666667,8.2,1.9215686274509804,-137,0.0,5528,1032,4336,776,664,120,19.5625,-30.9375,-29.3125,-0.7177734375,0.8388671875,-0.916015625,5,2.8241758241758244,-77.73626373626374,507525.735,2023-05-03 15:41:21+00:00
5426,b'KN6HCC',Idle,20,1,1,116000,20,6,0,1,8.146666666666667,8.186666666666667,1.9215686274509804,-137,0.0,96,1120,5528,424,320,424,22.5625,-24.9375,-30.9375,-0.763671875,0.8994140625,-0.8095703125,7,16.84065934065934,-80.53846153846153,505749.665,2023-05-03 15:45:03+00:00
5427,b'KN6HCC',Idle,20,1,1,114000,20,6,0,1,8.146666666666667,8.2,2.196078431372549,-137,0.0,120,2360,5528,1144,640,600,17.0625,-26.4375,-31.6875,-0.732421875,0.7626953125,-0.8095703125,7,21.884615384615383,-81.6043956043956,505447.55,2023-05-03 15:46:23+00:00
5428,b'KN6HCC',Idle,20,1,1,115000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,1176,5216,5528,352,3272,240,16.5625,-24.9375,-31.8125,-0.7021484375,0.640625,-0.8544921875,8,25.53846153846154,-82.41208791208791,505346.845,2023-05-03 15:47:21+00:00
5429,b'KN6HCC',Idle,20,1,1,111000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,632,3704,1696,256,2616,1208,13.0625,-24.4375,-31.3125,-0.7177734375,0.48828125,-0.8701171875,8,28.75,-83.14835164835165,505319.37999999995,2023-05-03 15:48:12+00:00
5430,b'KN6HCC',Idle,20,1,1,115000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,120,2392,408,648,5528,336,6.5625,-24.4375,-30.6875,-0.7021484375,0.47265625,-0.8857421875,9,28.75,-83.14835164835165,505319.37999999995,2023-05-03 15:48:12+00:00
5431,b'KN6HCC',Idle,20,1,1,109000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,272,3376,5400,1008,5528,712,3.0625,-24.4375,-30.1875,-0.65625,0.548828125,-0.8857421875,10,36.97802197802198,-85.21428571428571,505465.86,2023-05-03 15:50:23+00:00
5432,b'KN6HCC',Idle,20,1,1,107000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,312,2640,4032,1240,5528,1248,4.0625,-22.9375,-31.3125,-0.65625,0.6865234375,-0.8857421875,10,38.60989010989011,-85.66483516483517,505520.79,2023-05-03 15:50:49+00:00
5433,b'KN6HCC',Idle,20,1,1,105000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,336,1072,1408,1224,5528,536,9.0625,-19.9375,-32.0625,-0.5654296875,0.716796875,-0.9619140625,11,44.489010989010985,-87.42307692307692,505758.81999999995,2023-05-03 15:52:23+00:00
5434,b'KN6HCC',Idle,20,1,1,103000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,328,392,440,520,5528,280,7.5625,-22.9375,-32.3125,-0.50390625,0.701171875,-0.9921875,12,47.917582417582416,-88.58791208791209,505914.45499999996,2023-05-03 15:53:18+00:00
5435,b'KN6HCC',Idle,20,1,1,102000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,184,624,1216,1560,5528,1104,7.0625,-30.9375,-32.4375,-0.5498046875,0.6552734375,-0.9619140625,12,47.917582417582416,-88.58791208791209,505914.45499999996,2023-05-03 15:53:18+00:00
5436,b'KN6HCC',Idle,20,1,1,101000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,1616,240,680,1960,5528,1552,3.0625,-31.9375,-31.8125,-0.6259765625,0.6865234375,-0.8701171875,13,55.11538461538461,-91.52747252747253,506216.56999999995,2023-05-03 15:55:14+00:00
5437,b'KN6HCC',Idle,20,1,1,139000,20,6,0,1,8.173333333333334,8.213333333333333,2.4705882352941178,-137,0.0,5528,136,4280,2488,864,2136,-1.4375,-19.9375,-30.4375,-0.6416015625,0.7626953125,-0.8095703125,16,63.629120879120876,-96.53296703296704,506353.89499999996,2023-05-03 15:57:33+00:00
5438,b'KN6HCC',Idle,20,1,1,136000,20,6,0,1,8.173333333333334,8.213333333333333,2.4705882352941178,-137,0.0,1552,632,5528,1152,24,4416,3.0625,-22.9375,-31.5625,-0.6875,0.48828125,-0.82421875,17,63.629120879120876,-96.53296703296704,506353.89499999996,2023-05-03 15:57:33+00:00
5439,b'KN6HCC',Idle,20,0,1,99000,20,6,0,1,8.120000000000001,8.186666666666667,51.333333333333336,-137,0.0,0,0,0,0,0,0,46.0625,-26.9375,-36.0625,-0.763671875,0.5029296875,-0.7783203125,9,17.67032967032967,94.53846153846155,487082.61999999994,2023-05-03 16:23:08+00:00
5440,b'KN6HCC',Idle,20,1,1,120000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,1248,320,5528,56,3704,848,11.5625,-22.9375,-30.8125,-0.7783203125,0.5185546875,-0.83984375,8,27.321428571428573,-106.46153846153847,505136.27999999997,2023-05-03 17:22:23+00:00
5441,b'KN6HCC',Idle,20,1,1,119000,20,6,0,1,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,464,4520,5528,280,344,1320,4.0625,-23.4375,-30.4375,-0.7177734375,0.533203125,-0.8544921875,9,31.912087912087912,-107.55494505494505,505145.43499999994,2023-05-03 17:23:36+00:00
5442,b'KN6HCC',Idle,20,1,1,117000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,184,368,1696,104,5528,376,9.5625,-20.9375,-32.1875,-0.6259765625,0.5947265625,-0.916015625,11,42.88461538461539,-110.56043956043956,505484.17,2023-05-03 17:26:31+00:00
5443,b'KN6HCC',Idle,20,1,1,115000,20,6,0,1,8.146666666666667,8.2,2.196078431372549,-137,0.0,16,2296,1880,512,5528,664,9.0625,-22.9375,-31.8125,-0.5341796875,0.625,-0.9765625,11,42.88461538461539,-110.56043956043956,505484.17,2023-05-03 17:26:31+00:00
5444,b'KN6HCC',Idle,20,1,1,114000,20,6,0,1,8.146666666666667,8.186666666666667,2.196078431372549,-137,0.0,176,192,872,712,5528,312,9.0625,-29.4375,-32.9375,-0.5654296875,0.716796875,-0.9921875,12,51.91483516483517,-113.76373626373626,505896.14499999996,2023-05-03 17:28:56+00:00
5445,b'KN6HCC',Idle,20,1,1,111000,20,6,0,1,8.146666666666667,8.2,2.196078431372549,-137,0.0,568,512,72,592,5528,712,9.5625,-32.4375,-33.1875,-0.65625,0.7626953125,-0.8701171875,12,55.93681318681319,-115.56043956043956,506051.77999999997,2023-05-03 17:30:01+00:00
5446,b'KN6HCC',Idle,20,1,1,108000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,1160,616,584,64,5528,816,6.0625,-25.9375,-32.3125,-0.748046875,0.716796875,-0.8095703125,13,55.93681318681319,-115.56043956043956,506051.77999999997,2023-05-03 17:30:01+00:00
5447,b'KN6HCC',Idle,20,1,1,108000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,5528,392,248,1552,3808,2200,-2.4375,-21.4375,-30.5625,-0.7177734375,0.732421875,-0.8095703125,14,60.42307692307692,-118.00549450549451,506152.485,2023-05-03 17:31:14+00:00
5448,b'KN6HCC',Idle,20,0,1,127000,20,6,0,1,8.120000000000001,8.173333333333334,52.98039215686274,-137,0.0,0,0,0,0,0,0,35.0625,-29.9375,-33.9375,-0.7021484375,0.884765625,-0.8095703125,11,25.37912087912088,72.56043956043956,487805.865,2023-05-03 17:55:41+00:00
5449,b'KN6HCC',Idle,20,0,1,140000,20,6,0,1,8.120000000000001,8.186666666666667,52.431372549019606,-137,0.0,0,0,0,0,0,0,42.0625,-31.4375,-34.9375,-0.732421875,0.869140625,-0.7783203125,10,19.61263736263736,71.30219780219781,487284.02999999997,2023-05-03 17:57:12+00:00
5450,b'KN6HCC',Idle,20,0,1,139000,20,6,0,1,8.120000000000001,8.173333333333334,52.98039215686274,-137,0.0,0,0,0,0,0,0,46.5625,-29.4375,-35.8125,-0.7939453125,0.7470703125,-0.748046875,9,17.013736263736263,70.75824175824175,487183.32499999995,2023-05-03 17:57:53+00:00
5451,b'KN6HCC',Idle,20,0,1,136000,20,6,0,1,8.120000000000001,8.173333333333334,51.333333333333336,-137,0.0,0,0,0,0,0,0,47.0625,-26.9375,-35.6875,-0.82421875,0.564453125,-0.748046875,8,12.126373626373626,69.76373626373626,487183.32499999995,2023-05-03 17:59:10+00:00
5452,b'KN6HCC',Idle,20,1,1,90000,20,6,0,1,8.173333333333334,8.2,2.196078431372549,-137,0.0,496,3024,5528,1096,1984,2016,13.0625,-24.9375,-30.4375,-0.7021484375,0.6552734375,-0.83984375,8,29.543956043956044,-130.62637362637363,504980.64499999996,2023-05-03 18:57:33+00:00
5453,b'KN6HCC',Idle,20,1,1,88000,20,6,0,1,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,1336,4072,2328,128,5440,1960,3.5625,-23.4375,-29.4375,-0.6416015625,0.47265625,-0.900390625,9,33.18956043956044,-131.5164835164835,505017.26499999996,2023-05-03 18:58:31+00:00
5454,b'KN6HCC',Idle,20,1,1,86000,20,6,0,1,8.173333333333334,8.213333333333333,2.196078431372549,-137,0.0,648,960,4088,776,5528,760,0.5625,-26.4375,-28.9375,-0.65625,0.6103515625,-0.900390625,10,41.15384615384615,-133.6813186813187,505273.605,2023-05-03 19:00:38+00:00
5455,b'KN6HCC',Idle,20,1,1,140000,20,6,0,1,8.16,8.2,2.196078431372549,-137,0.0,16,3664,152,792,5528,672,6.5625,-25.4375,-31.0625,-0.6259765625,0.716796875,-0.8857421875,11,45.28021978021978,-134.96703296703296,505456.70499999996,2023-05-03 19:01:44+00:00
5456,b'KN6HCC',Idle,20,1,1,138000,20,6,0,1,8.146666666666667,8.2,2.196078431372549,-137,0.0,24,600,536,320,5528,344,14.0625,-21.4375,-32.3125,-0.595703125,0.716796875,-0.931640625,11,45.28021978021978,-134.96703296703296,505456.70499999996,2023-05-03 19:01:44+00:00
5457,b'KN6HCC',Idle,20,1,1,137000,20,6,0,1,8.146666666666667,8.2,2.196078431372549,-137,0.0,592,424,848,328,5528,152,11.0625,-23.4375,-32.1875,-0.51953125,0.6865234375,-0.9921875,12,45.28021978021978,-134.96703296703296,505456.70499999996,2023-05-03 19:01:44+00:00
5458,b'KN6HCC',Idle,20,1,1,135000,20,6,0,1,8.146666666666667,8.2,2.196078431372549,-137,0.0,1592,376,208,88,5528,760,6.0625,-28.4375,-31.8125,-0.5498046875,0.77734375,-0.9765625,13,56.082417582417584,-139.27472527472528,505896.14499999996,2023-05-03 19:04:38+00:00
5459,b'KN6HCC',Idle,20,1,1,134000,20,6,0,1,8.16,8.213333333333333,2.196078431372549,-137,0.0,2368,64,480,2608,5528,960,4.0625,-32.4375,-31.8125,-0.671875,0.732421875,-0.82421875,13,57.252747252747255,-139.86813186813185,505923.61,2023-05-03 19:04:57+00:00
5460,b'KN6HCC',Idle,20,1,1,131000,20,6,0,1,8.173333333333334,8.2,2.196078431372549,-137,0.0,5528,568,2696,448,5344,1528,-1.4375,-25.9375,-30.9375,-0.7783203125,0.640625,-0.748046875,14,61.239010989010985,-142.16483516483515,506006.00499999995,2023-05-03 19:06:02+00:00
5461,b'KN6HCC',Idle,20,1,1,127000,20,6,0,1,8.16,8.2,2.4705882352941178,-137,0.0,5528,0,0,1720,32,24,9.5625,-22.9375,-31.9375,-0.7177734375,0.6865234375,-0.7783203125,19,67.81593406593407,66.72527472527472,499167.22,2023-05-03 19:18:55+00:00
5462,b'KN6HCC',Idle,20,1,1,126000,20,6,0,1,8.16,8.186666666666667,2.4705882352941178,-137,0.0,5528,0,0,1152,0,1800,6.0625,-21.9375,-31.0625,-0.671875,0.701171875,-0.8095703125,19,66.5,65.44505494505495,498746.08999999997,2023-05-03 19:19:17+00:00
5463,b'KN6HCC',Idle,20,1,1,125000,20,6,0,1,8.16,8.186666666666667,2.4705882352941178,-137,0.0,5528,0,0,24,0,1016,12.0625,-25.9375,-31.9375,-0.671875,0.701171875,-0.8095703125,20,66.5,65.44505494505495,498746.08999999997,2023-05-03 19:19:17+00:00
5464,b'KN6HCC',Idle,20,1,1,123000,20,6,0,1,8.16,8.213333333333333,2.4705882352941178,-137,0.0,824,0,224,0,0,5528,14.0625,-26.9375,-32.4375,-0.6875,0.564453125,-0.8095703125,20,66.5,65.44505494505495,498746.08999999997,2023-05-03 19:19:17+00:00
5465,b'KN6HCC',Idle,20,1,1,122000,20,6,0,1,8.146666666666667,8.2,4.117647058823529,-137,0.0,0,520,824,0,0,5528,16.5625,-24.9375,-32.1875,-0.65625,0.396484375,-0.8095703125,19,66.5,65.44505494505495,498746.08999999997,2023-05-03 19:19:17+00:00
5466,b'KN6HCC',Idle,20,0,1,120000,20,6,0,1,8.133333333333333,8.186666666666667,50.78431372549019,-137,0.0,0,0,0,0,0,0,29.5625,-27.9375,-33.6875,-0.671875,0.45703125,-0.8544921875,18,66.5,65.44505494505495,498746.08999999997,2023-05-03 19:19:17+00:00
5467,b'KN6HCC',Idle,20,0,1,117000,20,6,0,1,8.133333333333333,8.186666666666667,50.509803921568626,-137,0.0,0,0,0,0,0,0,32.5625,-26.4375,-34.4375,-0.6103515625,0.6865234375,-0.900390625,16,66.5,65.44505494505495,498746.08999999997,2023-05-03 19:19:17+00:00
5468,b'KN6HCC',Idle,20,1,1,138000,20,6,0,1,8.146666666666667,8.2,1.9215686274509804,-137,0.0,5528,2696,256,152,536,240,23.0625,-28.4375,-30.4375,-0.51953125,0.77734375,-1.0537109375,4,6.293956043956044,-149.34615384615384,506518.68499999994,2023-05-03 20:25:59+00:00
5469,b'KN6HCC',Idle,20,1,1,134000,20,6,0,1,8.16,8.213333333333333,1.9215686274509804,-137,0.0,5280,568,5528,2160,184,272,16.5625,-30.9375,-29.0625,-0.6416015625,0.8232421875,-0.900390625,6,15.197802197802197,-151.13186813186815,505401.77499999997,2023-05-03 20:28:20+00:00
5470,b'KN6HCC',Idle,20,1,1,132000,20,6,0,1,8.16,8.186666666666667,2.196078431372549,-137,0.0,2016,208,5528,432,224,792,23.0625,-32.4375,-30.4375,-0.763671875,0.80859375,-0.7939453125,7,18.92032967032967,-151.9065934065934,505127.12499999994,2023-05-03 20:29:19+00:00
5471,b'KN6HCC',Idle,20,1,1,131000,20,6,0,1,8.146666666666667,8.186666666666667,2.196078431372549,-137,0.0,632,672,5528,512,280,376,27.0625,-28.4375,-31.5625,-0.7939453125,0.7626953125,-0.748046875,7,24.656593406593405,-153.14835164835165,504898.24999999994,2023-05-03 20:30:50+00:00
5472,b'KN6HCC',Idle,20,1,1,101000,20,6,0,1,8.16,8.213333333333333,2.4705882352941178,-137,0.0,32,5528,0,1432,1672,48,3.5625,-25.9375,-30.5625,-0.5654296875,0.732421875,-0.8544921875,19,77.35989010989012,60.50549450549451,501932.02999999997,2023-05-03 20:50:41+00:00
5473,b'KN6HCC',Idle,20,1,1,99000,20,6,0,1,8.16,8.213333333333333,2.4705882352941178,-137,0.0,24,320,0,5528,5240,32,9.0625,-23.4375,-31.6875,-0.5498046875,0.7470703125,-0.8857421875,19,74.46153846153847,52.78021978021977,501080.615,2023-05-03 20:51:35+00:00
5474,b'KN6HCC',Idle,20,1,1,140000,20,6,0,1,8.16,8.2,2.4705882352941178,-137,0.0,864,16,0,5528,832,0,12.0625,-23.9375,-31.9375,-0.5654296875,0.6552734375,-0.900390625,19,72.76923076923077,49.58791208791209,500586.24499999994,2023-05-03 20:52:05+00:00
5475,b'KN6HCC',Idle,20,1,1,139000,20,6,0,1,8.16,8.2,2.4705882352941178,-137,0.0,3480,0,0,5528,1544,0,7.5625,-27.9375,-30.8125,-0.6103515625,0.6552734375,-0.82421875,19,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5476,b'KN6HCC',Idle,20,1,1,137000,20,6,0,1,8.16,8.2,2.4705882352941178,-137,0.0,5528,0,0,5400,0,80,10.0625,-29.4375,-31.6875,-0.7021484375,0.6865234375,-0.732421875,20,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5477,b'KN6HCC',Idle,20,1,1,135000,20,6,0,1,8.16,8.213333333333333,2.7450980392156863,-137,0.0,5528,0,0,1576,0,3864,12.5625,-24.9375,-30.8125,-0.8095703125,0.6103515625,-0.7021484375,20,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5478,b'KN6HCC',Idle,20,1,1,135000,20,6,0,1,8.16,8.186666666666667,2.4705882352941178,-137,0.0,2640,0,0,96,0,5528,14.0625,-21.9375,-30.8125,-0.732421875,0.5947265625,-0.748046875,20,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5479,b'KN6HCC',Idle,20,0,1,133000,20,6,0,1,8.146666666666667,8.186666666666667,18.666666666666668,-137,0.0,1264,0,0,0,0,5528,19.5625,-25.9375,-32.0625,-0.6259765625,0.5791015625,-0.83984375,20,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5480,b'KN6HCC',Idle,20,0,1,131000,20,6,0,1,8.133333333333333,8.186666666666667,51.88235294117647,-137,0.0,0,0,0,0,0,0,35.0625,-27.9375,-34.6875,-0.6103515625,0.564453125,-0.8544921875,18,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5481,b'KN6HCC',Idle,20,0,1,130000,20,6,0,1,8.133333333333333,8.186666666666667,49.96078431372549,-137,0.0,0,0,0,0,0,0,35.5625,-27.9375,-34.4375,-0.6259765625,0.47265625,-0.8701171875,17,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5482,b'KN6HCC',Idle,20,0,1,128000,20,6,0,1,8.133333333333333,8.186666666666667,50.78431372549019,-137,0.0,0,0,0,0,0,0,34.5625,-24.4375,-34.0625,-0.6103515625,0.48828125,-0.916015625,16,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
5483,b'KN6HCC',Idle,20,0,1,126000,20,6,0,1,8.133333333333333,8.186666666666667,50.509803921568626,-137,0.0,0,0,0,0,0,0,32.0625,-26.4375,-33.0625,-0.5341796875,0.564453125,-0.9462890625,15,70.10164835164835,45.6868131868132,499835.535,2023-05-03 20:52:52+00:00
